0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.007450594945439645	0.0	0.00019101825579644505	0.03499207236896087	99.90994398128599
0.02	0.005	0.0	0.014812045866859982	0.0	0.0007604008671179127	0.03498414653355984	99.81996906343704
0.03	0.005	0.0	0.022085413159802548	0.0	0.001702694345521942	0.03497622249339021	99.73007517341695
0.04	0.005	0.0	0.029271744611688216	0.0	0.003012517366395941	0.03496830024804535	99.64026223825527
0.05	0.005	0.0	0.036372075529796204	0.0	0.004684559915051787	0.03496037979711871	99.5505301850473
0.06	0.005	0.0	0.04338742892707635	0.0	0.006713582115182038	0.034952461140203867	99.46087894095395
0.07	0.005	0.0	0.05031881563600102	0.0	0.009094413494138432	0.03494454427689446	99.37130843320176
0.08	0.005	0.0	0.057167234442612534	0.0	0.011821952078352387	0.03493662920678423	99.28181858908279
0.09	0.005	0.0	0.06393367229333899	0.0	0.01489116312370615	0.034928715929467016	99.1924093359546
0.1	0.005	0.0	0.07061910438047572	0.0	0.01829707857198886	0.03492080444453674	99.10308060124012
0.11	0.005	0.0	0.07722449425405974	0.0	0.022034796259587205	0.034912894751587424	99.01383231242771
0.12	0.005	0.0	0.08375079403835126	0.0	0.02609947858848086	0.03490498685021318	98.92466439707097
0.13	0.005	0.0	0.09019894455589318	0.0	0.03048635177765167	0.03489708074000819	98.83557678278876
0.14	0.005	0.0	0.0965698754167323	0.0	0.03519070527824253	0.03488917642056677	98.74656939726513
0.15	0.005	0.0	0.10286450511133131	0.0	0.04020789108434307	0.0348812738914833	98.65764216824928
0.16	0.005	0.0	0.1090837412553906	0.0	0.045533322270983674	0.03487337315235225	98.56879502355545
0.17	0.005	0.0	0.11522848071517586	0.0	0.05116247224176695	0.03486547420276819	98.48002789106286
0.18	0.005	0.0	0.12129960964531837	0.0	0.05709087448847144	0.03485757704232579	98.39134069871571
0.19	0.005	0.0	0.12729800363940827	0.0	0.06331412154361664	0.034849681670619796	98.3027333745231
0.2	0.005	0.0	0.13322452781952943	0.0	0.06982786441637891	0.03484178808724506	98.21420584655895
0.21	0.005	0.0	0.1390800371258128	0.0	0.07662781088527951	0.0348338962917965	98.12575804296198
0.22	0.005	0.0	0.14486537633755095	0.0	0.08370972537044381	0.034826006283869164	98.03738989193553
0.23	0.005	0.0	0.1505813801320158	0.0	0.09106942856121192	0.03481811806305816	97.9491013217477
0.24	0.005	0.0	0.15622887324388954	0.0	0.0987027962946962	0.0348102316289587	97.86089226073116
0.25	0.005	0.0	0.1618086705222567	0.0	0.10660575922482628	0.03480234698116609	97.77276263728315
0.26	0.005	0.0	0.16732157724967917	0.0	0.11477430095476443	0.03479446411927573	97.68471237986533
0.27	0.005	0.0	0.1727683891600521	0.0	0.12320445792923616	0.0347865830428831	97.5967414170038
0.28	0.005	0.0	0.17814989244965918	0.0	0.13189231936654433	0.03477870375158378	97.50884967728902
0.29	0.005	0.0	0.18346686399485965	0.0	0.14083402584086135	0.03477082624497344	97.42103708937579
0.3	0.005	0.0	0.18872007128245571	0.0	0.1500257695975928	0.03476295052264784	97.33330358198319
0.31	0.005	0.0	0.19391027276019526	0.0	0.15946379256376894	0.034755076584202835	97.24564908389445
0.32	0.005	0.0	0.1990382179507983	0.0	0.16914438567417342	0.03474720442923436	97.15807352395693
0.33	0.005	0.0	0.204104647451957	0.0	0.17906388887134334	0.034739334057338464	97.07057683108202
0.34	0.005	0.0	0.20911029296944936	0.0	0.18921869090212956	0.034731465468111275	96.9831589342452
0.35	0.005	0.0	0.2140558775587618	0.0	0.19960522772543227	0.034723598661149	96.89581976248587
0.36	0.005	0.0	0.2189421154950746	0.0	0.21021998324210683	0.03471573363604795	96.80855924490747
0.37	0.005	0.0	0.22376971267845	0.0	0.22105948699998604	0.034707870392404534	96.72137731067714
0.38	0.005	0.0	0.2285393667087717	0.0	0.23212031375237685	0.03470000892981525	96.63427388902582
0.39	0.005	0.0	0.23325176688574467	0.0	0.24339908345805972	0.03469214924787667	96.54724890924818
0.4	0.005	0.0	0.23790759421547142	0.0	0.254892461241728	0.034684291346185475	96.46030230070258
0.41	0.005	0.0	0.24250752167328976	0.0	0.2665971557330418	0.034676435224338435	96.373433992811
0.42	0.005	0.0	0.24705221405028605	0.0	0.27850991984171286	0.034668580881932407	96.28664391505906
0.43	0.005	0.0	0.25154232827535977	0.0	0.2906275490059649	0.034660728318564336	96.19993199699586
0.44	0.005	0.0	0.2559785135948147	0.0	0.30294688015103155	0.03465287753383127	96.11329816823383
0.45	0.005	0.0	0.2603614115723588	0.0	0.31546479168915714	0.03464502852733034	96.02674235844881
0.46	0.005	0.0	0.2646916560891039	0.0	0.3281782035195942	0.03463718129865877	95.94026449738003
0.47	0.005	0.0	0.26896987341076595	0.0	0.3410840766217086	0.03462933584741387	95.85386451482995
0.48	0.005	0.0	0.27319668243440337	0.0	0.3541794114221552	0.034621492173193054	95.76754234066429
0.49	0.005	0.0	0.2773726944680506	0.0	0.36746124910212763	0.034613650275593814	95.68129790481201
0.5	0.005	0.0	0.28149851368693823	0.0	0.3809266690476197	0.03460581015421374	95.59513113726508
0.51	0.005	0.0	0.2855747371873178	0.0	0.39457278853662575	0.03459797180865051	95.5090419680785
0.52	0.005	0.0	0.2896019549864611	0.0	0.4083967627391413	0.0345901352385019	95.42303032737018
0.53	0.005	0.0	0.2935807500226609	0.0	0.42239578471716316	0.03458230044336577	95.33709614532107
0.54	0.005	0.0	0.2975116982273003	0.0	0.43656708499299485	0.03457446742284007	95.25123935217499
0.55	0.005	0.0	0.3013953687810023	0.0	0.45090792987218364	0.03456663617652284	95.16545987823858
0.56	0.005	0.0	0.3052323238405201	0.0	0.4654156230499393	0.03455880670401223	95.07975765388132
0.57	0.005	0.0	0.30902311901085744	0.0	0.4800875030004395	0.03455097900490645	94.99413260953534
0.58	0.005	0.0	0.3127683034025013	0.0	0.494920942647426	0.03454315307880383	94.90858467569537
0.59	0.005	0.0	0.316468419631421	0.0	0.5099133493642017	0.03453532892530277	94.82311378291868
0.6	0.005	0.0	0.32012400381906947	0.0	0.5250621649736341	0.03452750654400177	94.73771986182511
0.61	0.005	0.0	0.3237355856016365	0.0	0.5403648656941352	0.034519685934499424	94.65240284309708
0.62	0.005	0.0	0.3273036884497912	0.0	0.5558189601858117	0.03451186709639441	94.56716265747933
0.63	0.005	0.0	0.33082882938045954	0.0	0.5714219910792928	0.03450405002928549	94.48199923577911
0.64	0.005	0.0	0.3343115192707604	0.0	0.5871715333503397	0.03449623473277155	94.39691250886598
0.65	0.005	0.0	0.3377522630647152	0.0	0.6030651931546975	0.03448842120645153	94.31190240767164
0.66	0.005	0.0	0.34115155977324707	0.0	0.6191006078280957	0.03448060944992447	94.22696886318994
0.67	0.005	0.0	0.34450990247418195	0.0	0.6352754458862488	0.03447279946278951	94.14211180647689
0.68	0.005	0.0	0.3478277783122477	0.0	0.651587407024856	0.03446499124464588	94.05733116865065
0.69	0.005	0.0	0.3511056685607471	0.0	0.6680342217593513	0.03445718479509289	93.97262688089147
0.7	0.005	0.0	0.35434404891795684	0.0	0.6846136495591453	0.03444938011372996	93.88799887444142
0.71	0.005	0.0	0.3575433891228319	0.0	0.7013234810324386	0.034441577200156566	93.80344708060476
0.72	0.005	0.0	0.3607041534342724	0.0	0.7181615353482503	0.03443377605397232	93.71897143074749
0.73	0.005	0.0	0.3638268007136277	0.0	0.7351256597721277	0.034425976674776884	93.63457185629734
0.74	0.005	0.0	0.36691178442469613	0.0	0.7522137296661456	0.03441817906217004	93.55024828874376
0.75	0.005	0.0	0.3699595526337254	0.0	0.7694236484889073	0.03441038321575165	93.46600065963788
0.76	0.005	0.0	0.3729705480094121	0.0	0.7867533477955436	0.034402589135121654	93.38182890059257
0.77	0.005	0.0	0.3759452078726441	0.0	0.8042007869511084	0.03439479681988011	93.29773294328233
0.78	0.005	0.0	0.3788839645177772	0.0	0.8217639511551913	0.03438700626962713	93.21371271944301
0.79	0.005	0.0	0.3817872447825546	0.0	0.8394408538383771	0.03437921748396296	93.12976816087225
0.8	0.005	0.0	0.38465547050962673	0.0	0.8572295342231876	0.034371430462487904	93.04589919942899
0.81	0.005	0.0	0.3874890586517931	0.0	0.875128056739083	0.03436364520480236	92.96210576703345
